,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
2600,2787_01,Earth,False,F/535/S,55 Cancri e,21.0,False,13.0,,1098.0,64.0,1.0,Stelly Salez,False
2601,2788_01,Earth,True,G/449/P,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,Harlos Ramoran,False
2602,2789_01,Earth,True,G/450/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Idave Carverson,False
2603,2790_01,Europa,True,B/86/P,55 Cancri e,23.0,,0.0,0.0,0.0,0.0,0.0,Asch Simous,True
2604,2790_02,Europa,False,B/86/P,55 Cancri e,41.0,False,0.0,320.0,4333.0,1313.0,51.0,Cheliak Simous,False
2605,2790_03,Europa,False,B/86/P,TRAPPIST-1e,29.0,False,3.0,933.0,0.0,674.0,731.0,Izarino Simous,False
2606,2790_04,Europa,False,B/86/P,55 Cancri e,54.0,False,0.0,37.0,0.0,4689.0,0.0,Tarrak Simous,False
2607,2790_05,Europa,False,B/86/P,55 Cancri e,43.0,False,0.0,9923.0,660.0,10.0,266.0,Zaninon Simous,True
2608,2792_01,Earth,True,G/446/S,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,Duana Figuez,True
2609,2793_01,Earth,False,E/169/P,TRAPPIST-1e,48.0,False,784.0,87.0,0.0,0.0,1.0,Darrie Mcinton,True
2610,2795_01,Europa,False,C/103/S,TRAPPIST-1e,34.0,False,10.0,5659.0,15.0,3.0,0.0,Genons Brantcable,True
2611,2795_02,Europa,False,C/103/S,TRAPPIST-1e,42.0,False,0.0,802.0,0.0,2622.0,671.0,Bottom Brantcable,False
2612,2796_01,Earth,False,F/536/S,55 Cancri e,17.0,False,0.0,0.0,0.0,863.0,0.0,,False
2613,2797_01,Earth,False,F/580/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,1345.0,Violan Burchanez,False
2614,2798_01,Europa,False,A/23/P,TRAPPIST-1e,37.0,False,6.0,437.0,,54.0,3030.0,Furudra Timleplet,False
2615,2798_02,Europa,True,A/23/P,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Menchah Timleplet,True
2616,2799_01,Earth,False,G/447/S,TRAPPIST-1e,21.0,False,3.0,0.0,0.0,881.0,0.0,Idace Barrilloney,False
2617,2799_02,,True,G/447/S,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Sony Barrilloney,True
2618,2801_01,Europa,False,B/87/P,TRAPPIST-1e,27.0,False,1.0,767.0,0.0,13104.0,3657.0,Taurius Frogauded,False
2619,2802_01,Earth,False,F/581/P,TRAPPIST-1e,23.0,False,18.0,2595.0,0.0,0.0,122.0,Evane Chavezalez,True
2620,2805_01,Earth,False,F/582/P,TRAPPIST-1e,19.0,False,0.0,0.0,366.0,268.0,0.0,Allena Blacks,False
2621,2806_01,Mars,False,D/95/S,TRAPPIST-1e,28.0,False,948.0,0.0,64.0,170.0,0.0,Boon Gene,False
2622,2807_01,Earth,False,E/171/P,TRAPPIST-1e,33.0,False,0.0,0.0,154.0,22.0,820.0,Rancy Vincenton,False
2623,2807_02,Earth,True,G/452/P,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Craine Vincenton,False
2624,2807_03,Earth,True,G/452/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Wenten Monrad,True
2625,2809_01,Earth,True,G/453/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Dianie Ellahan,True
2626,2810_01,Earth,True,G/454/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Oraine Jorden,False
2627,2811_01,Earth,False,F/537/S,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,871.0,Chery Charpelaney,False
2628,2812_01,Mars,False,F/538/S,55 Cancri e,43.0,False,803.0,0.0,384.0,120.0,0.0,Hock Grean,True
2629,2813_01,Earth,True,G/449/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Therek Bryants,True
2630,2814_01,,True,G/455/P,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Fredy Smalloney,True
2631,2817_01,,False,F/584/P,TRAPPIST-1e,25.0,False,237.0,0.0,910.0,0.0,12.0,Sealfs Sutty,False
2632,2818_01,Mars,False,F/585/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Krus Betie,True
2633,2818_02,Mars,True,F/585/P,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Corse Betie,True
2634,2818_03,Mars,False,F/585/P,TRAPPIST-1e,24.0,False,165.0,0.0,981.0,2.0,0.0,Wifel Betie,True
2635,2819_01,Earth,False,F/586/P,TRAPPIST-1e,38.0,False,77.0,169.0,0.0,0.0,470.0,Stal Ocherman,False
2636,2820_01,Earth,True,G/457/P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Valex Lopelases,True
2637,2821_01,Earth,True,G/458/P,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,Brance Shephendery,True
2638,2822_01,,True,G/450/S,55 Cancri e,3.0,False,0.0,0.0,,0.0,0.0,Patsya Harverez,True
2639,2822_02,Earth,,G/450/S,TRAPPIST-1e,5.0,,0.0,0.0,0.0,0.0,,Salley Harverez,False
2640,2822_03,Earth,True,G/450/S,55 Cancri e,3.0,False,0.0,,0.0,0.0,0.0,Rayne Harverez,True
2641,2822_04,Earth,True,G/450/S,,18.0,False,0.0,0.0,0.0,0.0,0.0,Annaha Harverez,True
2642,2822_05,,True,G/450/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Melvia Harverez,False
2643,2823_01,Mars,True,F/587/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Smark Parté,True
2644,2824_01,Europa,True,C/104/S,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Shain Rinicapead,True
2645,2825_01,Mars,,F/539/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Popow Sake,True
2646,2826_01,Europa,False,C/96/P,55 Cancri e,28.0,False,1581.0,213.0,0.0,18.0,3051.0,Teron Pabler,False
2647,2826_02,Europa,False,C/96/P,TRAPPIST-1e,49.0,False,20.0,6807.0,174.0,3538.0,2473.0,Terops Pabler,False
2648,2831_01,Europa,False,D/86/P,TRAPPIST-1e,23.0,False,0.0,824.0,0.0,495.0,1479.0,Weznif Fandomatty,True
2649,2831_02,Europa,False,D/86/P,TRAPPIST-1e,19.0,False,0.0,1.0,0.0,2085.0,55.0,Naviton Impress,False
2650,2832_01,Earth,False,E/173/P,TRAPPIST-1e,34.0,False,0.0,250.0,23.0,0.0,514.0,,False
2651,2834_01,Europa,False,C/105/S,TRAPPIST-1e,40.0,True,0.0,11.0,0.0,2205.0,1295.0,Bosonan Coniple,True
2652,2835_01,Europa,False,A/24/P,55 Cancri e,26.0,True,0.0,186.0,,548.0,5058.0,Sadirk Unaring,False
2653,2837_01,Earth,False,F/588/P,PSO J318.5-22,23.0,False,0.0,0.0,,3.0,1919.0,Sergia Mcgoway,False
2654,2838_01,Mars,False,E/174/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Whee Cure,False
2655,2839_01,Europa,False,C/107/S,TRAPPIST-1e,51.0,False,1.0,3935.0,0.0,146.0,0.0,Achib Heedry,True
2656,2840_01,Earth,False,F/540/S,55 Cancri e,44.0,False,672.0,0.0,0.0,0.0,20.0,Jacky Hortis,False
2657,2843_01,Mars,False,E/175/P,TRAPPIST-1e,50.0,False,357.0,0.0,657.0,0.0,0.0,Apsps Terte,False
2658,2846_01,Earth,True,G/452/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Margio Lardsonald,True
2659,2847_01,Earth,True,G/464/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Thery Cardsay,True
2660,2852_01,Earth,False,G/465/P,,21.0,False,33.0,126.0,0.0,461.0,0.0,Guadae Jeffey,False
2661,2853_01,Earth,False,F/544/S,TRAPPIST-1e,20.0,False,56.0,757.0,111.0,0.0,0.0,Lonnez Browlerson,True
2662,2854_01,Earth,False,F/591/P,55 Cancri e,14.0,False,0.0,,14.0,692.0,809.0,Phia Buckentry,False
2663,2856_01,Europa,False,C/108/S,55 Cancri e,38.0,False,0.0,896.0,0.0,,4168.0,Duhra Fulous,False
2664,2857_01,Earth,False,F/545/S,PSO J318.5-22,29.0,False,631.0,,0.0,40.0,0.0,Hanry Larlowelley,False
2665,2858_01,Europa,True,C/109/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Iononus Fictful,True
2666,2858_02,Europa,True,C/109/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Mesatik Fictful,True
2667,2858_03,Europa,True,C/109/S,TRAPPIST-1e,40.0,False,0.0,,0.0,0.0,0.0,Dilath Fictful,True
2668,2859_01,Europa,True,C/98/P,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Navior Excialing,True
2669,2860_01,Earth,False,F/546/S,PSO J318.5-22,18.0,False,154.0,22.0,77.0,1053.0,0.0,Ianna Antoshipson,True
2670,2861_01,Earth,False,F/547/S,TRAPPIST-1e,17.0,False,5.0,756.0,0.0,0.0,0.0,Evaley Marson,True
2671,2862_01,Mars,True,E/193/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Cowlat Gooki,True
2672,2863_01,Earth,False,G/466/P,TRAPPIST-1e,27.0,False,0.0,2.0,49.0,0.0,801.0,Therek Thony,False
2673,2865_01,Mars,False,D/88/P,TRAPPIST-1e,34.0,False,2904.0,23.0,7.0,0.0,81.0,Goos Corie,False
2674,2865_02,Mars,False,D/88/P,TRAPPIST-1e,53.0,False,520.0,0.0,442.0,0.0,0.0,Hammet Corie,True
2675,2866_01,Europa,True,C/110/S,TRAPPIST-1e,36.0,True,0.0,0.0,0.0,0.0,0.0,Hadirk Wheededly,True
2676,2867_01,Mars,False,D/89/P,TRAPPIST-1e,41.0,False,71.0,0.0,1617.0,31.0,0.0,Smats Bane,False
2677,2867_02,Mars,False,E/176/P,TRAPPIST-1e,51.0,False,819.0,4.0,92.0,38.0,0.0,Trisp Bane,False
2678,2869_01,Earth,True,G/467/P,PSO J318.5-22,61.0,False,0.0,0.0,0.0,0.0,0.0,Anton Vantonson,True
2679,2870_01,Earth,False,G/454/S,TRAPPIST-1e,59.0,False,0.0,0.0,1.0,920.0,1.0,Nancey Willynnedy,True
2680,2871_01,Europa,True,B/88/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,,0.0,Acruxon Unregul,True
2681,2871_02,Europa,True,B/88/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Sarthim Unregul,True
2682,2872_01,Earth,False,G/455/S,PSO J318.5-22,57.0,False,0.0,1431.0,0.0,30.0,337.0,Jonard Leblanchez,True
2683,2873_01,Mars,False,E/194/S,55 Cancri e,39.0,False,2127.0,,23.0,0.0,0.0,Alls Birte,False
2684,2875_01,Europa,True,B/107/S,55 Cancri e,55.0,False,0.0,0.0,0.0,0.0,0.0,Zinonon Frolestty,True
2685,2876_01,Earth,False,G/456/S,TRAPPIST-1e,42.0,False,173.0,656.0,0.0,0.0,23.0,Andyn Brenney,False
2686,2877_01,Earth,False,F/592/P,TRAPPIST-1e,36.0,False,418.0,40.0,7.0,338.0,0.0,Berly Vinozarks,False
2687,2878_01,Mars,False,F/593/P,TRAPPIST-1e,42.0,False,44.0,0.0,3648.0,0.0,9.0,Grey Ancy,True
2688,2880_01,Earth,True,G/468/P,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,Lynnee Wooterston,False
2689,2881_01,Earth,False,G/457/S,55 Cancri e,6.0,False,0.0,0.0,0.0,0.0,0.0,Walley Brightez,False
2690,2882_01,Earth,True,G/458/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Clarry Dillips,False
2691,2883_01,Earth,False,F/595/P,TRAPPIST-1e,28.0,False,0.0,93.0,1282.0,0.0,0.0,Brene Hanner,True
2692,2884_01,Mars,False,D/90/P,TRAPPIST-1e,37.0,False,912.0,0.0,0.0,,0.0,Coats Erle,False
2693,2887_01,Earth,False,G/459/S,TRAPPIST-1e,44.0,False,0.0,0.0,744.0,62.0,3.0,Gabrie Reenez,False
2694,2888_01,Mars,False,F/597/P,TRAPPIST-1e,71.0,True,901.0,0.0,1698.0,0.0,0.0,Kad Gele,False
2695,2890_01,Europa,False,B/89/P,TRAPPIST-1e,44.0,False,0.0,351.0,0.0,3.0,3447.0,Jabbab Cattyried,False
2696,2890_02,Europa,True,B/89/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Suhain Cattyried,True
2697,2891_01,Earth,False,G/460/S,TRAPPIST-1e,18.0,False,4.0,904.0,0.0,0.0,1.0,Gleney Ortinericey,False
2698,2892_01,Earth,False,G/469/P,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,Glena Coolerson,True
2699,2892_02,Earth,True,G/469/P,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,Benry Gallenry,False
2700,2892_03,Earth,True,G/469/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Sharie Gallenry,True
2701,2892_04,Earth,False,F/598/P,TRAPPIST-1e,29.0,False,0.0,1311.0,0.0,0.0,0.0,Kendre Coolerson,False
2702,2892_05,Earth,False,G/469/P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Wilmay Coolerson,False
2703,2893_01,Earth,False,G/470/P,55 Cancri e,27.0,False,688.0,307.0,779.0,0.0,19.0,Verek Beasleyes,False
2704,2894_01,Earth,False,F/599/P,PSO J318.5-22,24.0,False,0.0,0.0,443.0,244.0,1.0,Idace Hersons,False
2705,2897_01,Earth,False,G/461/S,TRAPPIST-1e,38.0,False,1.0,0.0,288.0,0.0,556.0,Guye Meadoney,True
2706,2899_01,Mars,False,F/600/P,TRAPPIST-1e,28.0,False,523.0,0.0,0.0,970.0,0.0,Monch Buth,False
2707,2900_01,Mars,True,,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Corse Snoff,True
2708,2901_01,Earth,False,F/601/P,TRAPPIST-1e,16.0,False,0.0,20.0,0.0,300.0,681.0,Jeanna Vandez,False
2709,2901_02,Earth,False,F/601/P,PSO J318.5-22,24.0,False,,2.0,25.0,,707.0,Loisey Vandez,True
2710,2902_01,Earth,False,G/471/P,TRAPPIST-1e,33.0,False,123.0,760.0,0.0,0.0,0.0,Lyney Merkins,False
2711,2905_01,Earth,False,G/462/S,55 Cancri e,24.0,False,489.0,0.0,,0.0,0.0,Lloyde Parsoney,False
2712,2906_01,Earth,False,G/463/S,,29.0,False,1.0,0.0,133.0,104.0,574.0,Margia Gainebergan,False
2713,2907_01,Earth,False,F/552/S,TRAPPIST-1e,25.0,False,0.0,9.0,2005.0,0.0,5.0,Paulah Weavesend,True
2714,2908_01,Earth,False,G/464/S,,0.0,False,0.0,0.0,0.0,0.0,0.0,Nica Berreranks,False
2715,2908_02,,False,F/553/S,TRAPPIST-1e,13.0,False,649.0,2.0,0.0,124.0,143.0,Benda Berreranks,False
2716,2909_01,Earth,True,G/473/P,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,Eddiey Polloantes,False
2717,2910_01,Earth,False,F/602/P,PSO J318.5-22,32.0,False,0.0,0.0,736.0,0.0,0.0,Celis Bucknersony,False
2718,2912_01,Mars,True,E/178/P,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Beeres Kine,False
2719,2913_01,Mars,False,F/603/P,TRAPPIST-1e,49.0,False,21.0,25.0,1509.0,0.0,1042.0,Pefox Sau,False
2720,2919_01,Mars,False,D/96/S,TRAPPIST-1e,43.0,False,13.0,2119.0,315.0,0.0,261.0,Slix Kra,True
2721,2919_02,Mars,False,F/555/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Soyos Kra,True
2722,2919_03,Mars,True,F/555/S,TRAPPIST-1e,6.0,False,,0.0,0.0,0.0,0.0,Stmeal Kra,True
2723,2920_01,Earth,False,F/606/P,TRAPPIST-1e,23.0,False,0.0,179.0,569.0,0.0,0.0,Joelan Schwardson,True
2724,2925_01,Mars,False,F/609/P,TRAPPIST-1e,43.0,False,336.0,11.0,796.0,15.0,0.0,Cines Minen,True
2725,2925_02,Mars,True,F/609/P,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Goleer Minen,True
2726,2926_01,Mars,False,,TRAPPIST-1e,43.0,False,828.0,25.0,545.0,107.0,0.0,Kad Homin,False
2727,2927_01,Mars,True,F/611/P,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Caw Panad,True
2728,2928_01,Europa,False,B/92/P,55 Cancri e,54.0,True,0.0,2062.0,2.0,19.0,1618.0,Menkibi Mander,False
2729,2928_02,Europa,True,B/92/P,TRAPPIST-1e,51.0,False,0.0,0.0,,0.0,0.0,Photope Caltilter,True
2730,2928_03,Europa,True,B/92/P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Gluinol Mander,True
2731,2929_01,Earth,True,G/467/S,PSO J318.5-22,48.0,False,0.0,0.0,0.0,0.0,0.0,Alancy Mcbritts,True
2732,2930_01,Earth,False,G/474/P,TRAPPIST-1e,45.0,False,,9.0,0.0,857.0,16.0,Cary Mejiaddox,False
2733,2934_01,Earth,False,F/557/S,PSO J318.5-22,20.0,False,0.0,689.0,0.0,0.0,0.0,Adriet Moodman,False
2734,2935_01,Europa,False,T/2/P,TRAPPIST-1e,33.0,False,0.0,28.0,0.0,6841.0,543.0,,False
2735,2936_01,Earth,False,G/468/S,TRAPPIST-1e,21.0,False,15.0,30.0,11.0,2.0,388.0,Jimmyn Berreranks,False
2736,2938_01,Europa,True,C/100/P,TRAPPIST-1e,68.0,False,0.0,0.0,0.0,0.0,0.0,Taban Aroodint,True
2737,2940_01,Earth,False,F/615/P,PSO J318.5-22,23.0,False,5.0,308.0,363.0,7.0,0.0,Melica Casonston,True
2738,2941_01,Earth,False,G/477/P,TRAPPIST-1e,16.0,,24.0,0.0,13.0,717.0,0.0,Coreee Beasleyes,False
2739,2942_01,Earth,False,F/558/S,TRAPPIST-1e,35.0,False,198.0,44.0,97.0,30.0,510.0,Tany Watkinsley,False
2740,2943_01,Earth,True,G/478/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Allene Belley,False
2741,2944_01,Earth,False,F/559/S,TRAPPIST-1e,51.0,False,214.0,3.0,16.0,569.0,0.0,Min Nichoan,False
2742,2944_02,Earth,False,G/469/S,PSO J318.5-22,2.0,False,,0.0,0.0,0.0,0.0,Ernard Nichoan,False
2743,2944_03,Earth,True,G/469/S,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Sta Nichoan,False
2744,2944_04,Earth,False,G/469/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Terta Nichoan,True
2745,2945_01,Earth,True,G/479/P,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Jeanie Moodsey,True
2746,2948_01,Europa,False,C/112/S,TRAPPIST-1e,55.0,False,0.0,1971.0,77.0,577.0,1050.0,Tabiton Prearright,True
2747,2949_01,Earth,True,G/482/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,,0.0,Florey Boltertley,False
2748,2950_01,Earth,False,F/617/P,TRAPPIST-1e,20.0,False,310.0,0.0,374.0,0.0,5.0,Lawren Fielsenders,False
2749,2953_01,,False,E/179/P,55 Cancri e,25.0,False,0.0,641.0,0.0,2.0,0.0,Eilan Solivers,True
2750,2954_01,Earth,False,F/619/P,55 Cancri e,18.0,False,235.0,0.0,101.0,0.0,316.0,Karlie Gordanieves,True
2751,2956_01,Earth,False,G/470/S,PSO J318.5-22,28.0,False,3.0,141.0,0.0,0.0,1689.0,Tonnie Houseson,False
2752,2958_01,Earth,False,F/561/S,TRAPPIST-1e,26.0,False,1822.0,0.0,4.0,107.0,1204.0,Min Parrett,False
2753,2959_01,Earth,False,F/620/P,PSO J318.5-22,28.0,False,1.0,0.0,933.0,614.0,0.0,,False
2754,2960_01,Earth,False,F/562/S,TRAPPIST-1e,54.0,False,,,0.0,0.0,0.0,Gracia Carterson,False
2755,2961_01,Earth,False,F/621/P,TRAPPIST-1e,56.0,False,0.0,54.0,0.0,724.0,0.0,Evaned Kellynn,False
2756,2962_01,Mars,False,E/180/P,TRAPPIST-1e,25.0,False,1228.0,0.0,132.0,0.0,0.0,Cints Backe,False
2757,2964_01,Europa,False,A/35/S,TRAPPIST-1e,26.0,False,2050.0,8525.0,0.0,270.0,636.0,Izarfik Holiabler,False
2758,2965_01,Earth,False,F/622/P,TRAPPIST-1e,14.0,False,0.0,0.0,709.0,258.0,3.0,Amandy Munozanson,False
2759,2966_01,Earth,False,E/181/P,TRAPPIST-1e,21.0,False,2.0,417.0,323.0,0.0,84.0,Deaney Avisley,True
2760,2968_01,Earth,True,G/485/P,TRAPPIST-1e,43.0,False,0.0,,0.0,0.0,0.0,Evendy Sosalinson,True
2761,2969_01,Earth,False,G/486/P,,37.0,False,221.0,0.0,32.0,38.0,516.0,Russey Miley,False
2762,2970_01,Earth,False,,TRAPPIST-1e,,False,740.0,82.0,6.0,,1.0,Dwin Adkinson,False
2763,2971_01,Europa,False,T/3/P,TRAPPIST-1e,38.0,False,0.0,3135.0,0.0,26.0,3.0,Pent Sessiouse,True
2764,2972_01,Earth,False,E/182/P,TRAPPIST-1e,14.0,False,0.0,1.0,1441.0,0.0,190.0,Danna Yorkland,True
2765,2975_01,Earth,,F/564/S,PSO J318.5-22,20.0,False,0.0,0.0,585.0,0.0,10.0,Elanda Hermanapp,False
2766,2979_01,Europa,False,B/93/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Sadirux Urablele,False
2767,2982_01,Europa,True,B/111/S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Tarino Unrespery,True
2768,2983_01,Earth,False,E/183/P,TRAPPIST-1e,13.0,False,0.0,0.0,31.0,0.0,810.0,Mamina Monsoney,True
2769,2984_01,Europa,False,D/97/S,TRAPPIST-1e,37.0,False,0.0,210.0,0.0,4114.0,0.0,Teron Healted,False
2770,2986_01,Mars,False,E/197/S,TRAPPIST-1e,15.0,False,5711.0,0.0,2516.0,0.0,1370.0,Swaffs Dutty,False
2771,2988_01,Europa,False,A/36/S,55 Cancri e,33.0,False,396.0,1280.0,7.0,308.0,4941.0,Winon Cousel,False
2772,2990_01,Earth,True,G/472/S,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Gileen Vandez,True
2773,2992_01,,False,F/570/S,PSO J318.5-22,49.0,False,0.0,,0.0,160.0,528.0,Dont Sterreray,False
2774,2993_01,Earth,False,F/571/S,TRAPPIST-1e,24.0,False,1252.0,6.0,,123.0,706.0,Nelly Gordanieves,False
2775,2994_01,Earth,False,E/198/S,TRAPPIST-1e,24.0,False,173.0,0.0,14.0,0.0,603.0,Carly Scottuez,False
2776,2995_01,Europa,True,B/94/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Minus Roforhauge,True
2777,2995_02,Europa,True,B/94/P,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,Marinon Roforhauge,True
2778,2996_01,Earth,False,F/626/P,55 Cancri e,31.0,False,0.0,611.0,2.0,4.0,22.0,,False
2779,2998_01,Europa,False,C/113/S,,47.0,False,0.0,5252.0,0.0,124.0,300.0,Dirfak Mosteraked,True
2780,3000_01,Earth,False,F/627/P,TRAPPIST-1e,19.0,False,736.0,0.0,0.0,0.0,1.0,Therta Spencervan,False
2781,3001_01,Europa,False,C/101/P,55 Cancri e,38.0,True,0.0,1577.0,0.0,425.0,4359.0,Phecca Shming,False
2782,3001_02,Europa,False,C/101/P,55 Cancri e,33.0,False,0.0,1001.0,2280.0,,29.0,Dirfak Shming,True
2783,3003_01,Europa,True,C/114/S,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Ankaan String,True
2784,3004_01,Earth,True,G/473/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Card Clinantones,True
2785,3004_02,Earth,False,F/572/S,TRAPPIST-1e,32.0,False,0.0,53.0,0.0,744.0,0.0,Tin Clinantones,False
2786,3005_01,Mars,True,F/573/S,TRAPPIST-1e,70.0,False,0.0,0.0,0.0,0.0,0.0,Stmeal Fisun,True
2787,3006_01,Earth,False,G/474/S,PSO J318.5-22,19.0,False,23.0,0.0,0.0,0.0,732.0,Race Wolferguson,False
2788,3009_01,Mars,True,E/185/P,PSO J318.5-22,55.0,False,0.0,0.0,0.0,0.0,0.0,Blakes Chcak,True
2789,3010_01,Europa,False,B/96/P,TRAPPIST-1e,48.0,False,0.0,8403.0,0.0,7627.0,83.0,Kraban Praugnox,False
2790,3012_01,Earth,False,G/475/S,TRAPPIST-1e,66.0,False,1187.0,1.0,,6.0,0.0,Thony Bradlerson,False
2791,3013_01,,False,F/629/P,TRAPPIST-1e,13.0,False,,256.0,0.0,207.0,409.0,Morrie Moongton,False
2792,3014_01,Europa,False,C/115/S,55 Cancri e,40.0,False,82.0,1390.0,0.0,347.0,6237.0,Alduson Oilpuring,False
2793,3015_01,Earth,False,E/199/S,TRAPPIST-1e,35.0,False,0.0,1438.0,0.0,112.0,74.0,Dord Pottley,True
2794,3018_01,Earth,False,F/630/P,TRAPPIST-1e,32.0,False,0.0,49.0,2.0,639.0,0.0,Vanley Harry,False
2795,3019_01,Mars,False,E/187/P,TRAPPIST-1e,51.0,False,1644.0,0.0,234.0,157.0,64.0,Yakers Peake,False
2796,3020_01,Europa,False,B/112/S,TRAPPIST-1e,37.0,False,0.0,216.0,0.0,5391.0,3372.0,Tard Monfulewss,False
2797,3021_01,Earth,False,G/476/S,TRAPPIST-1e,31.0,False,517.0,1.0,301.0,60.0,4.0,Deanny Spencervan,False
2798,3021_02,Earth,False,F/574/S,TRAPPIST-1e,37.0,False,608.0,0.0,6.0,0.0,1637.0,Billey Spencervan,False
2799,3022_01,Europa,False,C/102/P,TRAPPIST-1e,38.0,False,0.0,3331.0,270.0,2.0,3510.0,Ankab Speating,False
2800,3022_02,Europa,False,C/102/P,55 Cancri e,19.0,False,0.0,329.0,0.0,3154.0,312.0,Hadirah Speating,False
2801,3023_01,Mars,True,F/631/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Panter Blane,True
2802,3024_01,Earth,False,F/632/P,TRAPPIST-1e,19.0,False,0.0,0.0,1752.0,187.0,0.0,Jord Barkeretton,True
2803,3025_01,Earth,False,G/477/S,TRAPPIST-1e,31.0,False,2.0,788.0,0.0,128.0,9.0,,True
2804,3025_02,Earth,False,G/477/S,TRAPPIST-1e,43.0,False,45.0,8.0,0.0,607.0,44.0,Stald Fisheparks,False
2805,3026_01,Earth,True,G/492/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Artis Gambs,False
2806,3027_01,Earth,True,G/493/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Tracia Fitzgerson,False
2807,3029_01,Europa,False,C/103/P,55 Cancri e,21.0,False,0.0,878.0,82.0,360.0,1784.0,Geno Disgul,False
2808,3029_02,Europa,,C/103/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Charga Disgul,True
